Time (s),Channel 1 (V),Channel 2 (V)
-5.618000000000002e-05,-0.02498686838800258,-6.33920620726242
-5.604999999999998e-05,-0.02532391071391607,-6.23829644132019
-5.591999999999999e-05,-0.02532391071391607,-6.129911877900757
-5.579000000000001e-05,-0.02498686838800258,-6.029002111958527
-5.566000000000002e-05,-0.0246498260620891,-5.924354947277696
-5.553000000000003e-05,-0.0246498260620891,-5.827182580074066
-5.539999999999999e-05,-0.02498686838800258,-5.726272814131836
-5.527e-05,-0.0246498260620891,-5.621625649451004
-5.514000000000002e-05,-0.0246498260620891,-5.516978484770172
-5.501000000000003e-05,-0.0246498260620891,-5.419806117566544
-5.487999999999999e-05,-0.02498686838800258,-5.318896351624312
-5.475e-05,-0.02498686838800258,-5.214249186943481
-5.462000000000002e-05,-0.0246498260620891,-5.117076819739852
-5.449000000000003e-05,-0.02532391071391607,-5.008692256320419
-5.435999999999999e-05,-0.02566095303982955,-4.915257287855391
-5.423e-05,-0.02532391071391607,-4.803135325697357
-5.410000000000001e-05,-0.02532391071391607,-4.702225559755127
-5.397000000000003e-05,-0.02566095303982955,-4.597578395074295
-5.383999999999999e-05,-0.02566095303982955,-4.500406027870666
-5.371e-05,-0.02599799536574303,-4.395758863189834
-5.358000000000001e-05,-0.02566095303982955,-4.294849097247604
-5.345000000000003e-05,-0.02599799536574303,-4.190201932566772
-5.331999999999998e-05,-0.02633503769165651,-4.089292166624541
-5.319e-05,-0.02599799536574303,-3.988382400682311
-5.306000000000001e-05,-0.02599799536574303,-3.887472634740081
-5.293000000000002e-05,-0.02599799536574303,-3.782825470059249
-5.279999999999998e-05,-0.02566095303982955,-3.678178305378418
-5.267e-05,-0.02566095303982955,-3.577268539436187
-5.254000000000001e-05,-0.02599799536574303,-3.468883976016754
-5.241000000000002e-05,-0.02532391071391607,-3.364236811335923
-5.227999999999998e-05,-0.02633503769165651,-3.252114849177889
-5.214999999999999e-05,-0.02532391071391607,-3.15494248197426
-5.202000000000001e-05,-0.02566095303982955,-3.05403271603203
